,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Battery ID
4600,289,1884.0,596.0,3.97,3.485,4033.3,4976.5,8612.5,845,5
4601,290,1884.0,596.8,3.97,3.485,4025.913,4940.31,8576.31,844,5
4602,291,1884.0,594.0,3.969,3.485,4022.312,4940.31,8648.31,843,5
4603,292,1884.0,595.2,3.969,3.485,4016.375,4940.38,8648.38,842,5
4604,293,1884.0,593.02325,3.97,3.485,4011.513,4940.31,8612.31,841,5
4605,294,1884.0,593.6,3.969,3.487,4010.5,4940.5,8612.5,840,5
4606,295,1885.41,594.0,3.969,3.486,4006.5,4942.5,8650.5,839,5
4607,296,1884.0,589.9948333,3.969,3.487,3998.344,4904.34,8612.34,838,5
4608,297,1872.0,592.0,3.969,3.487,3997.2059999999997,4904.41,8612.41,837,5
4609,298,1872.0,588.0,3.968,3.487,3989.9440000000004,4904.34,8612.34,836,5
4610,299,1871.97,590.0,3.968,3.487,3986.344,4904.34,8612.34,835,5
4611,300,1872.0,588.0,3.968,3.486,3980.281,4904.28,8576.28,834,5
4612,301,1872.0,583.2,3.966,3.487,3975.575,4904.38,8612.38,833,5
4613,302,1869.62,583.25,3.9739999999999998,3.8,3885.0,4844.0,8687.0,832,5
4614,303,198528.87,-59936.27933,4.265,3.282,64619.998,75809.98,75809.98,831,5
4615,304,1896.0,590.0,3.9610000000000003,3.489,4486.816,5516.42,9620.42,830,5
4616,305,1908.0,600.0,3.966,3.491,4076.385,5012.38,8684.38,829,5
4617,306,1908.0,602.4,3.967,3.49,4097.92,5012.32,8684.32,828,5
4618,307,1908.0,604.0,3.967,3.488,4100.227,5012.23,8684.23,827,5
4619,308,1908.0,606.0,3.968,3.487,4100.351,5012.35,8684.35,826,5
4620,309,1908.0,606.0,3.967,3.487,4097.952,5012.35,8648.35,825,5
4621,310,1908.0,605.6,3.968,3.487,4088.348,5012.35,8684.35,824,5
4622,311,1908.0,605.6,3.969,3.487,4083.552,5012.35,8684.35,823,5
4623,312,1896.0,605.6,3.968,3.487,4076.321,5012.32,8684.32,822,5
4624,313,12.0,43.63636364,3.0660000000000003,3.489,98.69599999,5.98,5.98,821,5
4625,314,1908.0,612.8,3.9739999999999998,3.483,4141.027,5048.23,8720.23,820,5
4626,315,1896.0,602.0,3.97,3.4810000000000003,4097.952,5012.35,8684.35,819,5
4627,316,1896.0,600.0,3.97,3.487,4058.32,4976.32,8648.32,818,5
4628,317,1884.0,600.0,3.97,3.489,4047.528,4976.33,8648.33,817,5
4629,318,1884.0,596.0,3.97,3.488,4040.3590000000004,4940.36,8695.58,816,5
4630,319,1884.0,597.6,3.97,3.489,4028.2340000000004,4940.23,8684.23,815,5
4631,320,1884.0,598.0,3.97,3.489,4022.36,4940.36,8648.36,814,5
4632,321,12.0,42.85714286,3.0660000000000003,3.489,92.14628568,5.98,5.98,813,5
4633,322,1884.0,594.0206667,3.97,3.488,4082.337833,5012.34,8720.31,812,5
4634,323,1884.0,594.0,3.97,3.49,4004.328,4940.33,8648.33,811,5
4635,324,1872.0,592.0,3.97,3.491,3997.0190000000002,4904.22,8612.22,810,5
4636,325,1872.0,590.0,3.969,3.49,3989.991,4904.39,8576.39,809,5
4637,326,1872.0,590.4,3.969,3.491,3982.7129999999997,4904.31,8612.31,808,5
4638,327,1862.39,576.0,3.972,3.795,3927.015,4879.01,8673.0,807,5
4639,328,1860.0,576.0,3.964,3.7939999999999996,3866.312,4796.31,8612.31,806,5
4640,329,1848.0,572.0,3.96,3.4989999999999997,3944.282,4868.28,8684.28,805,5
4641,330,1860.0,582.0,3.965,3.502,3908.313,4832.31,8612.31,804,5
4642,331,1872.0,587.1876,3.968,3.4960000000000004,3950.344,4868.34,8576.34,803,5
4643,332,1860.0,583.2,3.968,3.4939999999999998,3956.344,4868.34,8612.34,802,5
4644,333,1860.0,584.0,3.968,3.4930000000000003,3953.975,4868.38,8612.38,801,5
4645,334,1860.0,582.0,3.967,3.4939999999999998,3944.375,4868.38,8576.38,800,5
4646,335,1863.94,584.0,3.967,3.495,3938.312,4868.31,8576.31,799,5
4647,336,1860.0,580.0,3.967,3.495,3932.343,4832.34,8576.34,798,5
4648,337,1848.0,580.0,3.967,3.495,3926.312,4832.31,8576.31,797,5
4649,338,1848.0,578.0,3.967,3.4960000000000004,3920.375,4832.38,8576.38,796,5
4650,339,1848.0,578.4,3.967,3.495,3914.344,4832.34,8540.34,795,5
4651,340,1848.0,576.0,3.966,3.4960000000000004,3908.25,4832.25,8576.25,794,5
4652,341,1848.0,576.8,3.967,3.4960000000000004,3908.313,4832.31,8540.31,793,5
4653,342,1848.0,574.0,3.966,3.497,3896.281,4832.28,8576.28,792,5
4654,343,1848.0,572.0,3.966,3.497,3890.312,4796.31,8576.31,791,5
4655,344,1836.0,570.6,3.965,3.497,3889.113,4796.31,8576.31,790,5
4656,345,1836.0,572.0,3.965,3.498,3878.281,4796.28,8540.28,789,5
4657,346,1836.0,568.0,3.964,3.4989999999999997,3872.313,4796.31,8540.31,788,5
4658,347,1836.0,570.0,3.965,3.498,3867.5440000000003,4796.34,8540.34,787,5
4659,348,1836.0,570.4,3.964,3.4989999999999997,3860.344,4760.34,8504.34,786,5
4660,349,1836.0,568.0,3.964,3.498,3860.312,4760.31,8540.31,785,5
4661,350,1836.0,568.8,3.963,3.4989999999999997,3854.375,4760.38,8540.38,784,5
4662,351,1821.62,556.812,3.967,3.799,3780.0,4732.0,8631.0,783,5
4663,352,1836.0,566.0,3.955,3.803,3656.3520000000003,4616.35,8684.35,782,5
4664,353,1836.0,570.0,3.9589999999999996,3.502,3872.223,4796.22,8612.22,781,5
4665,354,1836.0,570.0,3.96,3.4989999999999997,3884.353,4796.35,8587.94,780,5
4666,355,1836.0,574.0,3.96,3.498,3881.95,4796.35,8576.35,779,5
4667,356,1836.0,573.6,3.96,3.4989999999999997,3878.32,4796.32,8576.32,778,5
4668,357,1836.0,571.2,3.9610000000000003,3.498,3872.32,4796.32,8612.32,777,5
4669,358,1836.0,570.0,3.9610000000000003,3.498,3860.316,4760.32,8612.32,776,5
4670,359,1836.0,570.0,3.9619999999999997,3.498,3854.3590000000004,4760.36,8576.36,775,5
4671,360,1824.0,566.0,3.963,3.4989999999999997,3845.92,4760.32,8648.32,774,5
4672,361,1832.45,564.0,3.963,3.4989999999999997,3836.3520000000003,4760.35,8612.35,773,5
4673,362,1824.0,564.0,3.963,3.5,3830.3509999999997,4724.35,8576.35,772,5
4674,363,1824.0,560.0,3.963,3.502,3818.32,4724.32,8540.32,771,5
4675,380,1764.0,544.0,3.9530000000000003,4.379,-113.584,5.98,5.98,754,5
4676,381,1788.0,544.0,3.9589999999999996,3.51,3722.3590000000004,4652.36,8504.36,753,5
4677,382,1788.0,543.0,3.958,3.509,3716.312,4616.31,8432.31,752,5
4678,383,1788.0,542.0,3.958,3.51,3710.312,4616.31,8468.31,751,5
4679,384,1788.0,542.0,3.958,3.51,3709.0809999999997,4616.28,8468.28,750,5
4680,385,1788.0,540.0,3.958,3.511,3701.8190000000004,4616.22,8432.22,749,5
4681,386,1788.0,542.0,3.957,3.51,3698.313,4616.31,8468.31,748,5
4682,387,1776.0,538.0,3.957,3.51,3692.312,4616.31,8468.31,747,5
4683,388,1776.0,540.0,3.957,3.511,3686.307833,4580.28,8432.31,746,5
4684,389,1776.0,538.0,3.9560000000000004,3.511,3680.219,4580.22,8396.22,745,5
4685,390,1776.0,538.0,3.9560000000000004,3.511,3674.218,4580.22,8468.22,744,5
4686,391,1776.0,538.0,3.9560000000000004,3.512,3673.175,4580.38,8432.38,743,5
4687,392,1776.0,538.0,3.9560000000000004,3.513,3673.1279999999997,4580.33,8432.33,742,5
4688,393,1776.0,540.0,3.9560000000000004,3.512,3668.328,4580.33,8468.33,741,5
4689,394,1776.0,536.0,3.9560000000000004,3.512,3662.343,4580.34,8432.34,740,5
4690,395,1776.0,535.0,3.955,3.512,3658.7129999999997,4580.31,8470.31,739,5
4691,396,1764.0,534.0,3.955,3.512,3651.575,4544.38,8432.38,738,5
4692,397,1764.0,530.0,3.9530000000000003,3.512,3650.313,4544.31,8432.31,737,5
4693,398,1759.19,530.375,3.958,3.812,3507.0,4466.03,8652.0,736,5
4694,399,196804.51,188233.3917,4.261,3.2910000000000004,63089.981,74249.98,74249.98,735,5
4695,400,186659.01,3120.0,4.262,3.158,63869.98,75120.0,75120.0,734,5
4696,401,1800.0,528.0,3.948,3.477,4220.352,5264.35,9980.35,733,5
4697,402,1802.46,534.0,3.95,3.5239999999999996,3737.888,4652.29,8612.29,732,5
4698,403,1800.0,536.0,3.951,3.5239999999999996,3745.12,4652.32,8540.32,731,5
4699,404,1801.89,537.0,3.951,3.523,3745.1490000000003,4652.35,8528.0,730,5
4700,405,1800.0,538.0,3.951,3.522,3740.3520000000003,4652.35,8504.35,729,5
4701,406,1800.0,540.6,3.952,3.522,3737.955,4652.35,8576.35,728,5
4702,407,1788.0,540.6,3.952,3.5210000000000004,3734.3509999999997,4652.35,8576.35,727,5
4703,408,1788.0,536.0,3.952,3.52,3728.3509999999997,4616.35,8576.35,726,5
4704,409,1788.0,536.0,3.952,3.52,3722.32,4616.32,8540.32,725,5
4705,410,1788.0,539.0,3.9530000000000003,3.52,3716.289,4616.26,8576.26,724,5
4706,411,1788.0,536.0,3.9530000000000003,3.52,3710.32,4616.32,8576.32,723,5
4707,412,1776.0,533.0,3.9530000000000003,3.5210000000000004,3698.3509999999997,4580.35,8504.35,722,5
4708,413,1776.0,532.0,3.9530000000000003,3.5210000000000004,3692.32,4580.32,8540.32,721,5
4709,414,1776.0,530.99225,3.952,3.523,3680.328,4580.33,8504.33,720,5
4710,415,1764.0,530.0,3.952,3.522,3665.96,4544.36,8432.36,719,5
4711,416,1764.0,530.0,3.9530000000000003,3.523,3656.36,4544.36,8468.36,718,5
4712,417,1764.0,526.0,3.951,3.523,3650.312,4544.31,8468.31,717,5
4713,418,1764.0,524.0,3.951,3.523,3632.3590000000004,4544.36,8468.36,716,5
4714,419,1752.0,522.6,3.951,3.5239999999999996,3622.743,4508.34,8432.34,715,5
4715,420,1752.0,520.0,3.949,3.525,3620.313,4508.31,8432.31,714,5
4716,421,1740.0,514.0,3.944,3.525,3593.9120000000003,4472.31,8468.31,713,5
4717,422,1728.0,511.0,3.943,3.529,3543.5429999999997,4436.34,8468.34,712,5
4718,423,1728.0,506.0,3.94,3.531,3521.928,4400.33,8432.33,711,5
4719,424,1730.41,511.18800000000005,3.947,3.8169999999999997,3402.0159999999996,4354.02,8610.02,710,5
4720,425,1728.0,509.0,3.938,3.813,3399.45,4328.25,8540.25,709,5
4721,426,1728.0,506.0,3.9389999999999996,3.533,3512.312,4400.31,8504.31,708,5
4722,427,1728.0,505.0,3.938,3.534,3500.344,4400.34,8468.34,707,5
4723,428,1716.0,504.0,3.9389999999999996,3.534,3488.312,4364.31,8468.31,706,5
4724,429,1716.0,504.0,3.9389999999999996,3.534,3478.744,4364.34,8432.34,705,5
4725,430,1716.0,503.0,3.938,3.534,3470.312,4364.31,8434.0,704,5
4726,431,1716.0,503.0,3.94,3.534,3458.313,4364.31,8432.31,703,5
4727,432,1728.0,512.0,3.947,3.533,3488.344,4400.34,8324.34,702,5
4728,433,1728.0,511.0,3.947,3.529,3529.0809999999997,4436.28,8360.28,701,5
4729,434,1728.0,511.0,3.948,3.528,3529.112,4436.31,8360.31,700,5
4730,435,1728.0,512.0,3.948,3.528,3518.25,4436.25,8360.25,699,5
4731,436,1728.0,510.0,3.947,3.528,3514.712,4400.31,8360.31,698,5
4732,437,1716.0,509.0,3.946,3.529,3512.312,4400.31,8360.31,697,5
4733,438,1723.22,508.0,3.946,3.529,3500.344,4400.34,8396.34,696,5
4734,439,1716.0,506.0,3.946,3.53,3493.0809999999997,4400.28,8373.22,695,5
4735,440,1716.0,506.0,3.946,3.53,3482.343,4364.34,8396.34,694,5
4736,441,1704.0,503.0,3.945,3.53,3476.344,4364.34,8324.34,693,5
4737,442,1704.0,503.0,3.945,3.531,3470.282,4364.28,8360.28,692,5
4738,443,1704.0,502.28114289999996,3.945,3.531,3464.312,4364.31,8360.31,691,5
4739,444,1704.0,501.0,3.944,3.531,3457.0809999999997,4364.28,8360.28,690,5
4740,445,1704.0,501.7142857,3.944,3.532,3449.9002,4328.31,8360.31,689,5
4741,446,1770.78,553.0,3.945,3.531,3446.313,4328.31,8288.31,688,5
4742,447,1752.0,550.0,3.9410000000000003,3.502,3632.343,4544.34,8540.34,687,5
4743,448,1704.0,504.0,3.95,3.8110000000000004,3479.0,4431.0,8764.0,686,5
4744,449,1704.0,498.0,3.9389999999999996,3.825,3205.12,4184.32,8756.32,685,5
4745,450,1692.0,493.0,3.937,3.555,3446.384,4328.38,8540.38,684,5
4746,451,1692.0,494.0,3.935,3.5389999999999997,3404.353,4292.35,8432.35,683,5
4747,452,1704.0,500.0,3.9410000000000003,3.5380000000000003,3413.9320000000002,4292.32,8396.32,682,5
4748,453,1704.0,500.14285710000007,3.9419999999999997,3.534,3446.3520000000003,4328.35,8396.35,681,5
4749,454,1704.0,501.0,3.9419999999999997,3.534,3452.3509999999997,4328.35,8346.82,680,5
4750,455,1704.0,501.0,3.9419999999999997,3.533,3442.72,4328.32,8396.32,679,5
4751,456,1704.0,498.85714289999993,3.9419999999999997,3.532,3440.3520000000003,4328.35,8396.35,678,5
4752,457,1704.0,500.0,3.9419999999999997,3.532,3434.3509999999997,4328.35,8396.35,677,5
4753,458,1692.0,500.0,3.9419999999999997,3.533,3428.312,4328.31,8396.31,676,5
4754,459,1692.0,500.0,3.9419999999999997,3.532,3421.12,4292.35,8396.32,675,5
4755,460,1692.0,497.0,3.9419999999999997,3.533,3410.32,4292.32,8396.32,674,5
4756,461,1692.0,496.0,3.943,3.533,3399.489,4292.29,8396.29,673,5
4757,462,1692.0,496.0,3.9419999999999997,3.534,3392.328,4292.33,8396.33,672,5
4758,464,1656.0,486.42857139999995,3.9130000000000003,4.3,5480.352,5.98,1124.35,670,5
4759,465,1668.0,486.0,3.9360000000000004,3.5460000000000003,3248.3520000000003,4112.35,8180.35,669,5
4760,466,1668.0,487.2857143,3.938,3.5380000000000003,3314.223,4184.22,8288.22,668,5
4761,467,1668.0,487.0,3.938,3.537,3320.32,4220.32,8324.32,667,5
4762,468,1668.0,490.0,3.9389999999999996,3.5380000000000003,3320.3509999999997,4220.35,8324.35,666,5
4763,469,1668.0,487.2857143,3.9389999999999996,3.537,3320.3520000000003,4220.35,8324.35,665,5
4764,470,1668.0,487.2857143,3.9389999999999996,3.537,3314.321,4184.32,8324.32,664,5
4765,471,1656.0,486.0,3.938,3.537,3305.948,4184.35,8360.35,663,5
4766,472,1656.0,483.0,3.9389999999999996,3.537,3296.3509999999997,4184.35,8360.35,662,5
4767,473,1656.0,482.0,3.938,3.5389999999999997,3284.32,4184.32,8324.32,661,5
4768,474,1656.0,480.42857139999995,3.938,3.5389999999999997,3278.3520000000003,4148.35,8360.35,660,5
4769,475,1656.0,481.0,3.9389999999999996,3.5410000000000004,3269.952,4148.35,8360.35,659,5
4770,476,1656.0,480.0,3.938,3.5410000000000004,3266.32,4148.32,8360.32,658,5
4771,477,1644.0,480.0,3.938,3.54,3260.32,4148.32,8324.33,657,5
4772,478,1653.92,479.0,3.937,3.54,3255.559,4148.36,8360.36,656,5
4773,479,1644.03,476.57142860000005,3.937,3.54,3248.328,4148.33,8324.33,655,5
4774,480,1644.0,478.2857143,3.9360000000000004,3.54,3248.36,4112.36,8288.36,654,5
4775,481,1644.0,477.0,3.9360000000000004,3.54,3241.159,4112.36,8288.36,653,5
4776,482,1644.0,476.0,3.9360000000000004,3.542,3233.9440000000004,4112.34,8324.34,652,5
4777,483,1644.0,476.0,3.935,3.542,3226.728,4112.33,8324.33,651,5
4778,484,1632.0,475.7142857,3.935,3.542,3224.3590000000004,4112.36,8324.36,650,5
4779,485,1632.0,475.7142857,3.935,3.542,3218.3909999999996,4112.39,8288.39,649,5
4780,486,1637.62,473.14285710000007,3.9339999999999997,3.542,3212.219,4112.19,8288.19,648,5
4781,487,1622.41,472.82800000000003,3.9339999999999997,3.84,3045.0,3997.0,8582.02,647,5
4782,488,195951.07,3910.005,4.255,3.2969999999999997,61020.002,72180.0,72180.0,646,5
4783,489,1656.0,473.7142857,3.9219999999999997,3.509,3903.52,4976.32,10268.32,645,5
4784,490,1668.0,483.0,3.928,3.553,3314.288,4184.29,8504.29,644,5
4785,491,1680.0,488.14285710000007,3.931,3.551,3350.3179999999998,4220.32,8468.32,643,5
4786,492,1680.0,488.0,3.932,3.548,3362.3179999999998,4220.32,8468.32,642,5
4787,493,1680.0,488.0,3.9339999999999997,3.5469999999999997,3356.285,4220.29,8504.29,641,5
4788,494,1668.0,486.0,3.9360000000000004,3.548,3350.32,4220.32,8504.32,640,5
4789,495,1668.0,482.0,3.9360000000000004,3.548,3377.952625,4266.01,8514.01,639,5
4790,496,1668.0,482.85714289999993,3.9360000000000004,3.548,3326.3509999999997,4184.35,8504.35,638,5
4791,497,1668.0,480.0,3.9360000000000004,3.549,3320.453,4184.45,8432.45,637,5
4792,498,1665.06,478.2812857,3.935,3.549,3305.952,4184.35,8468.35,636,5
4793,499,1656.0,477.0,3.935,3.549,3291.52,4148.32,8396.32,635,5
4794,500,1656.0,476.0,3.935,3.549,3284.32,4148.32,8396.32,634,5
4795,501,1644.0,476.0,3.9339999999999997,3.549,3272.3509999999997,4148.35,8324.36,633,5
4796,502,1644.0,474.42857139999995,3.9339999999999997,3.55,3260.328,4148.33,8360.33,632,5
4797,503,1644.0,473.14285710000007,3.9330000000000003,3.549,3254.313,4112.31,8360.31,631,5
4798,504,1644.0,471.85714289999993,3.9330000000000003,3.55,3242.344,4112.34,8360.34,630,5
4799,505,1718.56,526.0,3.9330000000000003,3.55,3236.343,4112.34,8324.34,629,5
4800,506,1704.0,518.0,3.93,3.52,3446.3590000000004,4328.36,8540.36,628,5
4801,507,1692.0,516.0,3.928,3.523,3410.219,4292.22,8539.11,627,5
4802,508,1692.0,514.0206667,3.927,3.5260000000000002,3392.36,4292.36,8540.36,626,5
4803,509,1692.0,512.0,3.926,3.5260000000000002,3380.218,4256.22,8576.22,625,5
4804,510,1692.0,510.85714289999993,3.926,3.5260000000000002,3374.219,4256.22,8504.22,624,5
4805,511,1680.0,508.0,3.924,3.5269999999999997,3368.328,4256.33,8432.33,623,5
4806,512,1663.19,508.81300000000005,3.9160000000000004,3.83,3157.0,4123.01,8820.0,622,5
4807,513,1683.62,507.0,3.9160000000000004,3.8280000000000003,3140.281,4076.28,8684.28,621,5
4808,514,1680.0,509.0,3.9219999999999997,3.533,3341.8190000000004,4220.22,8504.22,620,5
4809,515,1680.0,510.0,3.924,3.529,3356.312,4256.34,8540.31,619,5
4810,516,1680.0,508.0,3.924,3.529,3362.312,4256.31,8504.31,618,5
4811,517,1680.0,507.0,3.923,3.528,3356.219,4256.22,8540.22,617,5
4812,518,1680.0,506.0,3.923,3.528,3350.343,4220.34,8504.34,616,5
4813,519,1680.0,507.42857139999995,3.923,3.529,3344.375,4220.38,8504.38,615,5
4814,520,1680.0,505.0,3.923,3.529,3338.313,4220.31,8504.31,614,5
4815,521,1668.0,505.9845,3.9219999999999997,3.53,3332.344,4220.34,8468.34,613,5
4816,522,1668.0,506.0,3.9219999999999997,3.529,3326.312,4220.31,8540.31,612,5
4817,523,1668.0,504.0,3.9219999999999997,3.529,3320.25,4184.25,8504.25,611,5
4818,524,1668.0,502.85714289999993,3.9219999999999997,3.531,3314.313,4184.31,8540.31,610,5
4819,525,1668.0,503.0,3.9219999999999997,3.53,3308.312,4184.31,8576.31,609,5
4820,526,1668.0,502.0,3.9210000000000003,3.53,3302.375,4184.38,8504.38,608,5
4821,527,1656.0,499.2857143,3.9210000000000003,3.53,3296.25,4184.25,8504.25,607,5
4822,528,1656.0,498.0,3.9210000000000003,3.531,3284.344,4148.34,8468.34,606,5
4823,529,1656.0,499.7028571000001,3.92,3.532,3284.343,4148.34,8504.34,605,5
4824,530,1656.0,497.0,3.92,3.532,3272.219,4148.22,8504.22,604,5
4825,531,1656.0,496.0,3.92,3.533,3266.343,4148.34,8468.34,603,5
4826,532,1656.0,497.14285710000007,3.9189999999999996,3.532,3260.343,4148.34,8504.34,602,5
4827,533,1656.0,495.0,3.9189999999999996,3.533,3255.5429999999997,4148.34,8468.34,601,5
4828,534,1644.0,494.0,3.918,3.533,3248.343,4112.34,8468.34,600,5
4829,535,1631.97,485.7142857,3.911,3.533,3230.343,4112.34,8544.94,599,5
4830,536,1617.62,492.0,3.906,3.842,2982.0,3948.0,8827.0,598,5
4831,537,1644.0,496.0,3.905,3.8369999999999997,3003.575,9031.56,9648.87,597,5
4832,538,1644.0,498.0,3.915,3.5389999999999997,3212.25,4076.25,8497.5,596,5
4833,539,1644.0,494.2857143,3.9160000000000004,3.535,3248.313,4112.31,8468.31,595,5
4834,540,1644.0,496.0,3.9160000000000004,3.535,3236.375,4112.38,8540.38,594,5
4835,541,1644.0,495.0,3.9160000000000004,3.535,3230.312,4112.31,8504.31,593,5
4836,542,1644.0,496.0,3.917,3.536,3224.312,4112.31,8504.31,592,5
4837,543,1644.0,492.0,3.9160000000000004,3.536,3228.9,4114.5,8506.5,591,5
4838,544,1644.0,492.0,3.9160000000000004,3.535,3212.25,4076.25,8504.25,590,5
4839,545,1632.0,492.0,3.917,3.536,3212.375,4076.38,8468.38,589,5
4840,546,1632.0,490.2857143,3.918,3.536,3212.25,4076.25,8504.25,588,5
4841,547,1632.0,489.0,3.918,3.536,3205.05,4076.25,8468.25,587,5
4842,548,1632.0,487.7142857,3.918,3.537,3194.25,4076.25,8540.25,586,5
4843,549,1632.0,486.42857139999995,3.917,3.537,3183.575,4076.38,8468.38,585,5
4844,550,1632.0,487.0,3.917,3.5389999999999997,3176.312,4040.31,8504.31,584,5
4845,551,1632.0,485.14285710000007,3.917,3.5380000000000003,3176.313,4040.31,8468.31,583,5
4846,552,1620.0,485.14285710000007,3.917,3.5389999999999997,3168.987,4040.19,8504.19,582,5
4847,553,1620.0,486.0,3.917,3.5389999999999997,3164.313,4040.31,8468.31,581,5
4848,554,1620.0,483.85714289999993,3.917,3.54,3158.312,4040.31,8468.31,580,5
4849,555,1620.0,484.0,3.917,3.5389999999999997,3152.375,4040.38,8468.38,579,5
4850,556,1620.0,482.57142860000005,3.9160000000000004,3.5389999999999997,3146.25,4004.25,8432.25,578,5
4851,557,1620.0,480.0,3.915,3.542,3134.313,4004.31,8468.31,577,5
4852,558,1596.0,474.0,3.91,3.5410000000000004,3122.375,4004.38,8432.38,576,5
4853,559,1584.0,471.0,3.903,3.545,3074.375,3932.38,8432.38,575,5
4854,560,1591.19,482.375,3.9019999999999997,3.8510000000000004,2877.0,3836.0,8750.0,574,5
4855,561,1617.69,477.85714289999993,3.909,3.843,2895.512,3824.31,8576.31,573,5
4856,562,1608.0,479.42857139999995,3.9130000000000003,3.548,3125.975,4004.38,8432.38,572,5
4857,563,1608.0,477.42857139999995,3.912,3.545,3128.25,4004.25,8396.25,571,5
4858,564,1613.75,477.85714289999993,3.912,3.5439999999999996,3122.313,4004.31,8432.31,570,5
4859,565,1608.0,476.0,3.911,3.5469999999999997,3110.312,3968.31,8396.31,569,5
4860,566,1608.0,475.0,3.911,3.5460000000000003,3104.25,3968.25,8360.25,568,5
4861,567,1608.0,473.57142860000005,3.912,3.545,3104.313,3968.31,8396.31,567,5
4862,568,1596.0,474.0,3.91,3.545,3098.313,3968.31,8468.31,566,5
4863,569,1607.19,474.0,3.91,3.5469999999999997,3092.312,3968.31,8360.31,565,5
4864,570,1596.0,474.0,3.91,3.545,3097.05,3968.25,8396.25,564,5
4865,571,1596.0,474.0,3.91,3.545,3092.375,3968.38,8396.38,563,5
4866,572,1596.0,474.0,3.91,3.545,3092.312,3968.31,8396.31,562,5
4867,573,1596.0,475.7142857,3.91,3.545,3089.9120000000003,3968.31,8396.31,561,5
4868,574,1596.0,473.0,3.909,3.5460000000000003,3086.312,3968.31,8424.62,560,5
4869,575,1596.0,474.42857139999995,3.909,3.5460000000000003,3082.775,3968.38,8360.38,559,5
4870,576,1596.0,473.14285710000007,3.909,3.5460000000000003,3075.512,3932.31,8360.31,558,5
4871,577,1596.0,471.0,3.908,3.5460000000000003,3068.312,3932.31,8432.31,557,5
4872,578,1584.0,470.85714289999993,3.908,3.5460000000000003,3062.375,3932.38,8432.38,556,5
4873,579,1584.0,470.0,3.907,3.548,3053.9120000000003,3932.31,8432.31,555,5
4874,580,1591.5,467.57142860000005,3.908,3.5469999999999997,3050.375,3896.38,8432.38,554,5
4875,581,1572.0,464.14285710000007,3.904,3.548,3044.375,3896.38,8396.38,553,5
4876,582,1560.0,461.0,3.9,3.55,3008.375,3860.38,8396.38,552,5
4877,583,1560.0,458.0,3.898,3.554,2954.375,3824.38,8432.38,551,5
4878,584,1550.38,468.0,3.891,3.858,2758.0,3717.0,8708.0,550,5
4879,585,190698.24,179378.2303,4.246,3.315,58500.0,69629.98,69629.98,549,5
4880,586,1596.0,469.0,3.883,3.574,3455.32,4616.32,10880.32,548,5
4881,587,1608.0,475.0,3.8960000000000004,3.565,3068.32,3932.32,8720.32,547,5
4882,588,1608.0,480.0,3.9010000000000002,3.5589999999999997,3125.92,3968.32,8576.32,546,5
4883,589,1620.0,480.0,3.903,3.557,3146.285,4004.29,8612.29,545,5
4884,590,1620.0,479.57142860000005,3.904,3.556,3146.321,4004.32,8648.32,544,5
